Police;MontantAvoir
1010910150;0
1010910151;0
1010910152;18
1010910153;118
1010910154;0
1010910155;0
1010910156;0
1010910157;0
1010910158;0
1010910159;0
1010910160;0
1010910161;0
1010910162;0
1010910163;453
1010910164;0
1010910165;20
1010910166;0
1010910167;70
1010910169;0
1010910170;0
1010910171;0
1010910172;0
1010910173;0
1010910174;0
1010910175;0
1010910176;0
1010910177;4
1010910178;0
1010910179;0
1010910180;0
1010910181;0
1010910182;70
1010910183;0
1010910184;160
1010910185;0
1010910186;59
1010910187;0
1010910188;0
1010910189;0
1010910190;0
1010910191;0
1010910192;196
1010910193;0
1010910194;0
1010910195;114
1010910196;705
1010910197;1
1010910198;0
1010910199;0
1010910200;0
1010910201;0
1010910202;668
1010910203;0
1010910204;0
1010910205;0
1010910207;0
1010910208;10
1010910209;0
1010910210;0
1010910211;0
1010910212;0
1010910213;17
1010910214;5
1010910215;21
1010910216;0
1010910217;0
1010910218;0
1010910219;0
1010910220;0
1010910222;30
1010910223;0
1010910224;0
1010910225;88
1010910226;0
1010910227;0
1010910228;0
1010910229;0
1010910230;11
1010910231;0
1010910232;102
1010910233;0
1010910234;1
1010910235;2976
1010910237;0
1010910238;0
1010910239;0
1010910240;0
1010910241;0
1010910242;0
1010910243;0
1010910244;0
1010910245;23
1010910246;0
1010910247;0
1010910248;0
1010910249;0
1010910250;0
1010910251;0
1010910252;0
1010910253;0
1010910254;189
1010910255;11
1010910256;0
1010910257;166
1010910258;0
1010910259;29
1010910260;0
1010910261;0
1010910262;12
1010910263;0
1010910264;0
1010910265;0
1010910266;0
1010910267;0
1010910268;0
1010910269;0
1010910270;38
1010910271;0
1010910272;8
1010910273;12
1010910274;94
1010910275;0
1010910276;3897
1010910277;0
1010910278;6
1010910279;0
1010910280;0
1010910281;26
1010910282;5
1010910283;0
1010910284;0
1010910285;0
1010910286;0
1010910288;0
1010910290;0
1010910292;5
1010910293;0
1010910294;0
1010910295;0
1010910296;0
1010910297;0
1010910298;0
1010910299;21
1010910300;0
1010910301;0
1010910302;0
1010910303;303
1010910304;16
1010910305;53
1010910306;2142
1010910307;0
1010910308;0
1010910309;0
1010910310;0
1010910311;0
1010910312;0
1010910313;0
1010910314;289
1010910315;0
1010910316;40
1010910317;10
1010910318;0
1010910319;0
1010910320;383
1010910321;0
1010910322;0
1010910323;0
1010910324;0
1010910325;0
1010910326;0
1010910327;1
1010910328;44
1010910329;0
1010910330;0
1010910331;24
1010910332;1
1010910333;0
1010910334;0
1010910335;0
1010910336;32
1010910337;0
1010910338;92
1010910339;0
1010910340;0
1010910341;31
1010910342;0
1010910343;0
1010910344;0
1010910345;8
1010910346;0
1010910347;0
1010910348;0
1010910349;0
1010910350;224
1010910351;28
1010910352;0
1010910353;0
1010910354;0
1010910355;22
1010910356;0
1010910357;0
1010910358;53
1010910359;0
1010910361;11
1010910362;1007
1010910363;0
1010910364;506
1010910365;0
1010910366;0
1010910367;93
1010910368;0
1010910369;0
1010910370;0
1010910371;0
1010910372;212
1010910373;0
1010910374;0
1010910375;0
1010910376;14
1010910377;0
1010910378;0
1010910379;0
1010910380;0
1010910381;0
1010910382;0
1010910384;77
1010910385;0
1010910386;0
1010910387;0
1010910388;0
1010910389;0
1010910390;0
1010910391;0
1010910392;39
1010910393;0
1010910395;156
1010910396;0
1010910397;0
1010910398;26
1010910399;0
1010910400;0
1010910401;0
1010910403;0
1010910404;20
1010910406;0
1010910407;0
1010910408;0
1010910409;0
1010910410;0
1010910411;0
1010910412;0
1010910413;0
1010910414;1718
1010910415;0
1010910416;0
1010910417;1035
1010910418;0
1010910419;0
1010910420;0
1010910421;0
1010910422;15
1010910423;18
1010910425;0
1010910426;32
1010910427;577
1010910428;0
1010910429;0
1010910430;0
1010910431;0
1010910432;0
1010910433;0
1010910434;0
1010910435;0
1010910436;0
1010910437;0
1010910438;9
1010910439;22
1010910440;61
1010910442;945
1010910443;15
1010910444;0
1010910445;0
1010910446;31
1010910447;0
1010910448;0
1010910450;0
1010910451;367
1010910452;0
1010910453;1850
1010910454;389
1010910455;0
1010910456;0
1010910457;0
1010910458;9
1010910459;17
1010910460;0
1010910461;0
1010910463;0
1010910464;0
1010910465;0
1010910466;0
1010910467;0
1010910469;0
1010910470;0
1010910471;0
1010910472;0
1010910473;0
1010910474;73
1010910475;339
1010910476;0
1010910477;9
1010910478;0
1010910479;13
1010910480;20
1010910481;0
1010910482;0
1010910483;0
1010910484;0
1010910485;0
1010910486;0
1010910487;0
1010910488;0
1010910489;0
1010910490;0
1010910491;0
1010910492;203
1010910493;17
1010910494;0
1010910495;0
1010910496;10
1010910497;23
1010910498;0
1010910499;0
1010910500;0
1010910501;0
1010910502;6
1010910503;13
1010910504;0
1010910505;0
1010910506;0
1010910507;0
1010910508;22
1010910510;343
1010910511;0
1010910512;0
1010910513;31
1010910514;0
1010910515;0
1010910516;0
1010910517;0
1010910518;17
1010910519;0
1010910520;73
1010910521;0
1010910522;0
1010910523;0
1010910524;0
1010910525;0
1010910526;0
1010910527;0
1010910528;49
1010910529;16
1010910530;0
1010910531;0
1010910532;0
1010910533;0
1010910534;0
1010910535;0
1010910536;4
1010910537;0
1010910538;306
1010910539;0
1010910540;0
1010910541;0
1010910542;0
1010910543;0
1010910544;0
1010910545;0
1010910546;24
1010910547;0
1010910548;0
1010910549;0
1010910550;2953
1010910551;93
1010910552;0
1010910553;972
1010910554;9
1010910555;0
1010910556;0
1010910557;25
1010910558;0
1010910559;0
1010910560;0
1010910561;0
1010910562;22
1010910563;0
1010910564;0
1010910565;0
1010910566;0
1010910567;238
1010910568;0
1010910569;8
1010910570;0
1010910571;0
1010910572;0
1010910573;0
1010910574;2089
1010910575;0
1010910576;0
1010910577;0
1010910578;288
1010910579;0
1010910580;257
1010910581;1
1010910582;0
1010910583;0
1010910584;0
1010910585;399
1010910586;0
1010910587;0
1010910589;0
1010910590;0
1010910591;19
1010910592;0
1010910593;0
1010910594;0
1010910596;0
1010910597;0
1010910598;37
1010910599;0
1010910600;0
1010910601;0
1010910602;0
1010910603;0
1010910604;3
1010910605;0
1010910606;0
1010910607;0
1010910608;0
1010910609;50
1010910610;8
1010910611;0
1010910612;0
1010910613;0
1010910614;0
1010910615;0
1010910616;0
1010910617;0
1010910618;0
1010910619;7
1010910620;7
1010910622;0
1010910623;0
1010910624;0
1010910625;0
1010910626;48
1010910627;0
1010910628;238
1010910629;303
1010910630;255
1010910631;266
1010910632;310
1010910633;242
1010910634;269
1010910635;343
1010910636;0
1010910637;43
1010910638;212
1010910639;283
1010910640;169
1010910641;347
1010910642;186
1010910643;0
1010910644;141
1010910645;25
1010910646;8
1010910648;26
1010910649;0
1010910650;0
1010910651;0
1010910652;0
1010910653;39
1010910654;0
1010910655;0
1010910656;0
1010910657;0
1010910659;0
1010910660;0
1010910661;9
1010910662;123
1010910663;0
1010910664;0
1010910665;2
1010910666;0
1010910667;377
1010910668;0
1010910669;0
1010910670;57
1010910671;3735
1010910672;18
1010910673;730
1010910674;0
1010910675;0
1010910676;0
1010910677;0
1010910678;3
1010910679;0
1010910680;0
1010910681;0
1010910682;40
1010910683;0
1010910684;0
1010910685;0
1010910686;0
1010910687;13
1010910688;0
1010910689;0
1010910690;0
1010910691;22
1010910694;516
1010910695;0
1010910696;5395
1010910697;0
1010910698;0
1010910700;239
1010910701;0
1010910702;0
1010910703;43
1010910704;0
1010910705;0
1010910706;0
1010910707;0
1010910708;34
1010910709;0
1010910710;0
1010910711;54
1010910712;0
1010910713;0
1010910714;0
1010910715;23
1010910716;0
1010910717;0
1010910718;0
1010910719;130
1010910720;1624
1010910721;80
1010910723;28
1010910724;5
1010910725;0
1010910726;0
1010910728;0
1010910729;0
1010910730;26
1010910731;229
1010910732;0
1010910733;0
1010910734;0
1010910735;0
1010910736;0
1010910737;0
1010910738;27
1010910739;83
1010910740;0
1010910741;0
1010910742;0
1010910743;23
1010910744;0
1010910745;0
1010910746;0
1010910747;0
1010910748;0
1010910749;1035
1010910751;30
1010910752;20
1010910753;0
1010910754;0
1010910755;0
1010910756;0
1010910757;36
1010910758;0
1010910759;67
1010910760;0
1010910761;0
1010910762;0
1010910764;0
1010910765;0
1010910766;0
1010910767;24
1010910768;0
1010910769;0
1010910770;0
1010910771;0
1010910772;0
1010910773;0
1010910774;0
1010910775;0
1010910776;0
1010910777;0
1010910778;27
1010910779;0
1010910780;0
1010910781;0
1010910782;0
1010910783;0
1010910784;535
1010910785;0
1010910786;0
1010910787;0
1010910788;0
1010910789;0
1010910790;253
1010910791;0
1010910792;0
1010910793;30
1010910794;124
1010910795;0
1010910796;0
1010910797;222
1010910798;0
1010910799;0
1010910800;10
1010910801;0
1010910802;0
1010910803;1031
1010910804;95
1010910805;0
1010910807;0
1010910808;0
1010910809;0
1010910810;0
1010910811;0
1010910812;0
1010910813;0
1010910814;0
1010910815;0
1010910816;73
1010910817;58
1010910818;5
1010910819;0
1010910820;0
1010910821;0
1010910822;0
1010910823;0
1010910824;0
1010910825;0
1010910826;0
1010910827;0
1010910828;0
1010910829;88
1010910830;0
1010910831;0
1010910832;94
1010910833;0
1010910834;0
1010910835;0
1010910836;0
1010910837;0
1010910838;0
1010910839;31
1010910840;0
1010910843;0
1010910844;0
1010910845;0
1010910846;21
1010910847;10
1010910848;0
1010910849;0
1010910850;0
1010910851;18
1010910852;1
1010910853;0
1010910854;20
1010910855;0
1010910856;0
1010910857;0
1010910858;35
1010910859;0
1010910860;221
1010910861;0
1010910863;0
1010910864;0
1010910865;323
1010910866;0
1010910867;0
1010910868;0
1010910869;6
1010910870;0
1010910871;2
1010910872;14
1010910873;0
1010910874;0
1010910875;97
1010910876;0
1010910877;0
1010910878;194
1010910879;0
1010910880;11
1010910881;0
1010910882;0
1010910884;23
1010910885;0
1010910886;0
1010910887;0
1010910888;13
1010910889;0
1010910890;0
1010910891;0
1010910892;0
1010910893;10
1010910894;0
1010910895;0
1010910896;10
1010910897;0
1010910898;9
1010910899;0
1010910900;0
1010910901;289
1010910902;0
1010910903;0
1010910904;201
1010910905;999
1010910906;0
1010910907;0
1010910908;0
1010910909;0
1010910910;11
1010910911;0
1010910912;74
1010910913;0
1010910914;0
1010910916;20
1010910917;0
1010910918;1
1010910919;0
1010910920;1429
1010910921;0
1010910922;0
1010910923;0
1010910924;0
1010910925;0
1010910926;0
1010910927;12
1010910928;0
1010910929;0
1010910930;0
1010910931;0
1010910932;0
1010910933;8
1010910934;9
1010910935;0
1010910936;0
1010910937;24
1010910938;3
1010910939;0
1010910940;0
1010910941;11
1010910942;0
1010910944;8
1010910945;0
1010910946;26
1010910947;0
1010910948;0
1010910949;3595
1010910950;0
1010910951;0
1010910952;42
1010910953;276
1010910954;0
1010910955;0
1010910956;0
1010910957;69
1010910958;0
1010910959;23
1010910960;0
1010910961;0
1010910962;13
1010910963;0
1010910964;11
1010910965;33
1010910966;0
1010910967;0
1010910968;0
1010910969;0
1010910970;0
1010910971;0
1010910972;917
1010910973;0
1010910974;0
1010910976;0
1010910977;80
1010910978;39
1010910979;0
1010910980;0
1010910981;0
1010910982;0
1010910983;0
1010910984;0
1010910985;0
1010910986;0
1010910987;0
1010910988;0
1010910989;0
1010910990;0
1010910991;0
1010910992;0
1010910993;2
1010910994;54
1010910995;0
1010910996;0
1010910997;0
1010910998;0
1010910999;0
1010911465;26
1010911466;0
1010911467;0
1010911468;0
1010911470;0
1010911471;0
1010911472;62
1010911473;36
1010911474;0
1010911476;0
1010911477;63
1010911478;0
1010911479;24
1010911480;0
1010911481;0
1010911488;0
1010911492;0
1010911524;0
1010912398;0
1010912404;0
1010912405;13
1010912406;39
1010912407;0
1010912409;0
1010912410;125
1010912411;0
1010912412;4745
1010912413;0
1010912414;277
1010912415;0
1010912416;0
1010912417;0
1010912418;0
1010912419;0
1010912420;0
1010912423;0
1010912425;83
1010912426;0
1010912427;0
1010912428;169
1010912429;0
1010912430;0
1010912431;18
1010912432;21
1010912435;0
1010912436;0
1010912437;0
1010912438;0
1010912439;20
1010912444;27
1010912445;0
1010912447;2
1010912448;0
1010912449;0
1010912450;0
1010912451;280
1010912452;119
1010912454;0
1010912455;0
1010912456;0
1010912457;0
1010912458;0
1010912459;6
1010912460;0
1010912461;0
1010912462;0
1010912464;257
1010912465;0
1010912466;34
1010912467;43
1010912469;0
1010912470;0
1010912471;0
1010912472;0
1010912473;1
1010912474;0
1010912476;8
1010912477;10
1010912530;0
1010912531;262
1010912532;0
1010912534;0
1010912535;0
1010912560;0
1010912674;35
1010912867;0
1010912868;0
1010912869;0
1010912870;0
1010912873;7
1010912875;8
1010912885;45
1010912890;0
1010913420;0
1010913421;24
1010913422;0
1010913423;0
1010913424;40
1010913426;0
1010913428;0
1010913429;0
1010913430;2
1010913432;0
1010913434;0
1010913435;0
1010913436;4
1010913437;12
1010913438;141
1010913440;42
1010913441;2
1010913442;0
1010913443;84
1010913445;0
1010913447;0
1010913448;0
1010913449;20
1010913450;0
1010913451;0
1010913452;0
1010913453;0
1010913454;148
1010913455;0
1010913456;0
1010913459;9
1010913460;6
1010913463;16
1010913464;0
1010913465;0
1010913466;72
1010913467;15
1010913468;0
1010913469;0
1010913470;0
1010914248;0
1010914249;0
1010914250;0
1010914251;0
1010914252;0
1010914254;0
1010914255;30
1010914259;458
1010914261;0
1010914262;75
1010914263;0
1010914264;0
1010914265;33
1010914266;0
1010914267;0
1010914268;0
1010914269;0
1010914271;0
1010914272;155
1010914274;8
1010914275;4
1010914276;18
1010914277;0
1010914279;0
1010914281;0
1010914282;0
1010914283;0
1010914285;0
1010914286;0
1010914287;13
1010914288;4
1010914289;10
1010914291;0
1010914292;17
1010914293;0
1010914294;13
1010914295;1
1011010001;0
1011010002;0
1011010003;0
1011010004;0
1011010005;25
1011010006;0
1011010007;0
1011010008;0
1011010009;30
1011010010;5
1011010011;30
1011010012;64
1011010013;0
1011010014;0
1011010015;0
1011010016;30
1011010017;0
1011010018;0
1011010019;0
1011010020;0
1011010021;0
1011010022;61
1011010023;0
1011010024;0
1011010025;43
1011010026;0
1011010027;0
1011010028;0
1011010029;0
1011010030;0
1011010031;3695
1011010032;1
1011010033;0
1011010034;0
1011010035;2
1011010036;204
1011010037;0
1011010038;0
1011010039;0
1011010040;19
1011010041;0
1011010042;0
1011010043;975
1011010044;0
1011010045;0
1011010046;0
1011010047;0
1011010048;0
1011010049;0
1011010050;0
1011010051;0
1011010052;0
1011010053;0
1011010054;0
1011010055;0
1011010056;0
1011010057;0
1011010058;27
1011010059;0
1011010060;0
1011010061;0
1011010062;0
1011010063;0
1011010064;0
1011010065;48
1011010066;0
1011010067;0
1011010068;0
1011010069;0
1011010070;0
1011010071;0
1011010072;0
1011010073;73
1011010074;0
1011010075;0
1011010076;0
1011010077;0
1011010078;0
1011010079;1194
1011010080;0
1011010081;0
1011010082;0
1011010083;26
1011010084;24
1011010085;15
1011010086;0
1011010087;27
1011010088;0
1011010089;0
1011010090;0
1011010091;0
1011010092;0
1011010093;35
1011010094;0
1011010095;0
1011010096;0
1011010097;0
1011010098;0
1011010099;7
1011010100;0
1011010101;10
1011010102;0
1011010103;5
1011010104;825
1011010105;0
1011010106;0
1011010107;21
1011010108;0
1011010109;45
1011010110;121
1011010111;0
1011010112;0
1011010113;0
1011010114;0
1011010115;0
1011010116;0
1011010117;0
1011010118;0
1011010119;0
1011010120;0
1011010121;24
1011010122;0
1011010123;399
1011010124;0
1011010125;0
1011010126;0
1011010127;2
1011010128;0
1011010129;0
1011010130;34
1011010131;122
1011010132;0
1011010133;0
1011010134;0
1011010135;221
1011010136;0
1011010137;11
1011010138;0
1011010139;0
1011010140;0
1011010141;0
1011010142;5
1011010143;0
1011010144;0
1011010145;0
1011010146;0
1011010147;0
1011010148;0
1011010149;2
1011010150;0
1011010151;0
1011010152;0
1011010153;0
1011010154;0
1011010155;0
1011010156;0
1011010157;9
1011010158;4
1011010159;40
1011010160;0
1011010161;0
1011010162;9
1011010163;0
1011010164;0
